"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1967555078128283991","Mon Sep 15 12:20:08 +0000 2025","0","@Lioncatcutie plss plss 1. asha sakit 2. username roblox ketauan 3. zian dateng kerumah asha 4. pacaran ciuman mnkh","1967564088701264071","","Lioncatcutie","in","","0","0","0","https://x.com/undefined/status/1967564088701264071","1699760973425598464",
"1967272964807885303","Mon Sep 15 12:20:03 +0000 2025","0","@desvelxdo @r0ussianrulet Wow pemandangan menarik kak Mel buka Roblox. Hmmmm","1967564065750028604","","desvelxdo","in","","0","0","0","https://x.com/undefined/status/1967564065750028604","1256888423777841152",
"1967518461266907258","Mon Sep 15 12:20:02 +0000 2025","0","@heiizhou @roblox_fess engga ini mutasinya cuma celestial dan wet aja dan kepetiknya 1-2 jam setelah pohonnya baru ditanam","1967564061253730695","","heiizhou","in","","0","0","0","https://x.com/undefined/status/1967564061253730695","1314084023581331456",
"1967564055373369744","Mon Sep 15 12:20:01 +0000 2025","0","Mau denger bynow softspoken dan aman untuk anak anak? Gw bikin channel baru khusus konten Minecraft &amp; Roblox Link nya --&gt; https://t.co/KhpoogFucO Subs ya ges thank you!!","1967564055373369744","","","in","","0","0","0","https://x.com/undefined/status/1967564055373369744","1437620760701390851",
"1967538875854667833","Mon Sep 15 12:19:59 +0000 2025","0","@hawtie_ @roblox_fess Phising keknya","1967564049287377178","","hawtie_","in","","0","0","0","https://x.com/undefined/status/1967564049287377178","1371644735392075778",
"1967562520232685648","Mon Sep 15 12:19:53 +0000 2025","0","@kixtchen @roblox_fess pake rod sama enchant apa bang","1967564023526006823","","kixtchen","in","","0","0","0","https://x.com/undefined/status/1967564023526006823","1299403786268549121",
"1967488974919761965","Mon Sep 15 12:19:22 +0000 2025","0","@roblox_fess ngapain sih ajg","1967563893125136629","","roblox_fess","in","","0","0","0","https://x.com/undefined/status/1967563893125136629","1784637070818095105",
"1967542691283214458","Mon Sep 15 12:19:15 +0000 2025","0","@Emtrusted Mendem di Roblox aku hehe.","1967563865711059058","","Emtrusted","in","","0","0","0","https://x.com/undefined/status/1967563865711059058","1924309763229356032",
"1967545655921938604","Mon Sep 15 12:18:58 +0000 2025","0","@roblox_fess Sama aja ava bacon ava mini ava kotak R15/R6 ava blonde kurus ava tinggi ava apapun itu disetiap map pasti ada perusuh","1967563792918966296","","roblox_fess","in","","0","0","0","https://x.com/undefined/status/1967563792918966296","1835892227769524224",
"1967433662955217382","Mon Sep 15 12:18:55 +0000 2025","0","@roblox_fess Mount loroati. Ntu gw yg ijo https://t.co/QwBt1Y8C7K","1967563781007110478","https://pbs.twimg.com/media/G04w064bQAErHgz.jpg","roblox_fess","in","","0","0","0","https://x.com/undefined/status/1967563781007110478","1708123913379856384",
"1967563778729345471","Mon Sep 15 12:18:55 +0000 2025","0","Roblox! mau minta kode outhfit catalog avatar couple ava tinggi dongg mau couple sama hts ( hanya teman summit )","1967563778729345471","","","in","","0","0","0","https://x.com/undefined/status/1967563778729345471","1667714410000060416",
"1967552465278234882","Mon Sep 15 12:18:51 +0000 2025","0","@leentasdoenia @roblox_fess Golroblox dah paling aman sih sama ada yg jualan lewat discord juga","1967563762829087037","","leentasdoenia","in","","0","0","0","https://x.com/undefined/status/1967563762829087037","1199559914143666176",
"1967553276725080370","Mon Sep 15 12:18:50 +0000 2025","0","@KucengTerbanggg Iyalah kalau Roblox dah gua uninstall","1967563760983556118","","KucengTerbanggg","in","","0","0","0","https://x.com/undefined/status/1967563760983556118","1671420679403741184",
"1967242059632582695","Mon Sep 15 12:18:26 +0000 2025","0","@sanu_63 @zzim4h Real kaa aku tiap weekend bete bgt trs bosen ky gaada kehidupan Semenjak ada Roblox tiap weekend selalu semangat. Walaupun naik gunung selalu sndri tp ky ada tantangan sndri","1967563659577790578","","sanu_63","in","","0","0","0","https://x.com/undefined/status/1967563659577790578","1661656675",
"1967563589180624964","Mon Sep 15 12:18:09 +0000 2025","0","Harusnya di rumah aja main roblox sampe goblok","1967563589180624964","","","in","","0","0","0","https://x.com/undefined/status/1967563589180624964","1030148122716991488",
"1967562285280342034","Mon Sep 15 12:18:03 +0000 2025","0","@roblox_fess Kodenya apa ya nder mau cuma dontol banget apalagi sibuatan gpp deh ada fee (I know this is wrong cuma butuh)","1967563563284983869","","roblox_fess","in","","0","0","0","https://x.com/undefined/status/1967563563284983869","1512798420",
"1967552465278234882","Mon Sep 15 12:17:54 +0000 2025","0","@leentasdoenia @roblox_fess Cek bio beb","1967563523581702556","","leentasdoenia","in","","0","0","0","https://x.com/undefined/status/1967563523581702556","1682433690260115456",
"1967563506456182936","Mon Sep 15 12:17:50 +0000 2025","0","!Roblox mau minta kode outhfit catalog avatar couple ava tinggi dongg mau couple sama hts ( hanya teman summit )","1967563506456182936","","","in","","0","0","0","https://x.com/undefined/status/1967563506456182936","1903872646678470656",
"1967550292964110579","Mon Sep 15 12:17:46 +0000 2025","0","@roblox_fess Kalau aku biasanya pas lagi diem sendiri di indo hangout pastiii ada yg nyamperin trs ngobrol krn aku tiap hari ke map itu jdi sering ketemu dan ngobrol lagii awett deh temenannya","1967563492988469435","","roblox_fess","in","","0","0","0","https://x.com/undefined/status/1967563492988469435","1318400182573092864",
"1967561239380554066","Mon Sep 15 12:17:31 +0000 2025","0","@mooneinse gg kakak. Dd mau buat map roblox MOUNT. KK YUYA. terus isinya bunga bunga yang menggambarkan kecantikan kk.","1967563427523752242","","mooneinse","in","","0","0","0","https://x.com/undefined/status/1967563427523752242","2321293472",
"1967433662955217382","Mon Sep 15 12:11:02 +0000 2025","0","@FlowerAku @roblox_fess kak mjb ini nama face nya apa yaa?","1967561796769972296","","FlowerAku","in","","0","0","0","https://x.com/undefined/status/1967561796769972296","695965852152283136",
"1967561740209815629","Mon Sep 15 12:10:49 +0000 2025","0","Gue yg beli tab cuma buat main roblox tersindir bgt","1967561740209815629","","","in","","0","0","0","https://x.com/undefined/status/1967561740209815629","831636492195917825",
"1967561729409421496","Mon Sep 15 12:10:46 +0000 2025","0","Jah jah ajarin main roblox jah @quninq","1967561729409421496","","","in","","0","0","0","https://x.com/undefined/status/1967561729409421496","1229255806631043072",
"1967552887606890603","Mon Sep 15 12:10:42 +0000 2025","0","@roblox_fess sama nder wkwkkw ak lv 350 msih 1/93k gpp lanjut ajaaaa","1967561713731133761","","roblox_fess","in","","0","0","0","https://x.com/undefined/status/1967561713731133761","1185843614573715457",
"1967556099525001242","Mon Sep 15 12:10:34 +0000 2025","0","@roblox_fess semogaa dapet kakk","1967561678222221588","","roblox_fess","in","","0","0","0","https://x.com/undefined/status/1967561678222221588","1964517304336863237",
"1967242059632582695","Mon Sep 15 12:10:32 +0000 2025","0","@zzim4h Tiktok jarang buka kecuali utk nyari rekom tempat / riview barang. Roblox gapernah gasuka game","1967561670991224884","","zzim4h","in","","0","0","0","https://x.com/undefined/status/1967561670991224884","1293350613787394048",
"1967480549385339245","Mon Sep 15 12:10:26 +0000 2025","0","@BreakupShoe @Origienality Izin follow ya Dapa. HEII BUKAN YAAA ITU HOAX darimana aku gak pernah ninggalin! Walah ketempelan Noah... In case kalau mau bebas dari Noah sering-sering berdo'a aja Dapa atau lempar ke kawah Gunung Merapi di Roblox.","1967561644629966884","","BreakupShoe","in","","0","0","0","https://x.com/undefined/status/1967561644629966884","343887462",
"1967561636048445804","Mon Sep 15 12:10:24 +0000 2025","0","aku mau cari kakak di roblox (kuat feeling mengatakan kakak lg di roblox)","1967561636048445804","","","in","","0","0","0","https://x.com/undefined/status/1967561636048445804","1467076988439457792",
"1966537513163497947","Mon Sep 15 12:10:14 +0000 2025","0","@cerroseate @roblox_fess amaann kok seng ttp regional price kokk","1967561596022161915","","cerroseate","in","","0","0","0","https://x.com/undefined/status/1967561596022161915","1683926007252938752",
"1967545655921938604","Mon Sep 15 12:09:59 +0000 2025","0","@roblox_fess gw tim selalu nunggu sih ga pernah nabrak2in yg lg jalan di dpn","1967561533128692092","","roblox_fess","in","","0","0","0","https://x.com/undefined/status/1967561533128692092","1057592502834782214",
"1967529629851210015","Mon Sep 15 12:09:53 +0000 2025","0","@roblox_fess Pasti naik sie tp kl dah naik stay aja di hrg segitu (global pricing)","1967561507727974466","","roblox_fess","in","","0","0","0","https://x.com/undefined/status/1967561507727974466","1355140915300470785",
"1967552775413191160","Mon Sep 15 12:09:37 +0000 2025","0","@tanyakanrl mau donggg join pengen main roblox tp belum bisa ","1967561440535122044","","tanyakanrl","in","","0","0","0","https://x.com/undefined/status/1967561440535122044","1449965354780794883",
"1967561421388149208","Mon Sep 15 12:09:33 +0000 2025","0","Mau dandanin avatar Roblox gue kayak Krasue plis siapa mau beliin Robuks","1967561421388149208","","","in","","0","0","0","https://x.com/undefined/status/1967561421388149208","1571439593853194242",
"1967284405556179236","Mon Sep 15 12:09:32 +0000 2025","0","@neineiaja @roblox_fess HOOOO. HEBAATT. Keren bisa 28 menit shortcut tipis-tipis...","1967561417382674808","","neineiaja","in","","0","0","0","https://x.com/undefined/status/1967561417382674808","469464620",
"1967561405751857189","Mon Sep 15 12:09:29 +0000 2025","1","Cemilan sehat buat nonton drakor Alesan gua kaga on x Kalo gk drakor ya roblox https://t.co/64VFdcu9HD","1967561405751857189","https://pbs.twimg.com/media/G04uqR_acAA6ZvL.jpg","","in","","0","0","0","https://x.com/undefined/status/1967561405751857189","1340204414905151491",
"1967488974919761965","Mon Sep 15 12:09:23 +0000 2025","0","@roblox_fess Maap oot yg tingginya 3 meter itu namanya apa ya? Biar gampang muncak","1967561380426617118","","roblox_fess","in","","0","0","0","https://x.com/undefined/status/1967561380426617118","1500740263941386243",
"1967556194731491426","Mon Sep 15 12:09:13 +0000 2025","0","@nisimuwa @starmeowst @roblox_fess ehh baru tau aku berarti kalo cm main kejar²an sm bot doang ga dapet pointnya?","1967561341067206691","","nisimuwa","in","","0","0","0","https://x.com/undefined/status/1967561341067206691","1746039014396981248",
"1967545655921938604","Mon Sep 15 12:09:09 +0000 2025","0","@roblox_fess Gue masih inget banget ngantri kereta di dunia anastaria. Gue yang mencet mencet EH DIA YANG NAEK emang kambing","1967561323094692082","","roblox_fess","in","","0","0","0","https://x.com/undefined/status/1967561323094692082","470757114",
"1967552465278234882","Mon Sep 15 12:09:09 +0000 2025","0","@roblox_fess sebelum beli udah cek testi kah sender? cek komen akunnya dimatiin atau ngga dan bisa aja buzzernya. soalnya ada jasa up komen dll. beli harga murah mah gapapa yang apa apa itu kalau ga cek sebelum beli","1967561321937080647","","roblox_fess","in","","0","0","0","https://x.com/undefined/status/1967561321937080647","1152657849564061696",
"1967561305830875266","Mon Sep 15 12:09:05 +0000 2025","1","wlopun pcarku dontol bgt di roblox ak tetap sayang kok","1967561305830875266","","","in","","0","0","0","https://x.com/undefined/status/1967561305830875266","1723172548559663104",
"1967561278102306859","Mon Sep 15 12:08:58 +0000 2025","0","Day 1 muncak di roblox full di carry makasih ya udah bikin gw ngerasain summit dan paralayang date walau di roblox dan gw lompat bjir https://t.co/ylvC1qmXD9","1967561278102306859","https://pbs.twimg.com/media/G04ujT0a4AEPrrT.jpg","","in","","0","0","0","https://x.com/undefined/status/1967561278102306859","1405602733336383489",
"1967545213859094929","Mon Sep 15 12:08:56 +0000 2025","0","@caratstalk gapunya roblox ih hp nya ngelag banget","1967561266693906630","","caratstalk","in","","0","0","0","https://x.com/undefined/status/1967561266693906630","1429609242449694725",
"1966023349999460534","Mon Sep 15 12:08:53 +0000 2025","0","@roblox_fess kalo ava gini ada teori nya ngk ? https://t.co/ddiGeC99Jq","1967561257508385059","https://pbs.twimg.com/media/G04uiTMaYAAtja9.jpg","roblox_fess","in","","0","0","0","https://x.com/undefined/status/1967561257508385059","51617330",
"1967561255067275745","Mon Sep 15 12:08:53 +0000 2025","0","kek typing bocil sd/smp yg gw temuin di roblox anying","1967561255067275745","","","in","","0","0","0","https://x.com/undefined/status/1967561255067275745","1914724707632603137",
"1967556752536223887","Mon Sep 15 12:08:49 +0000 2025","0","@roblox_fess ayukk aku juga suka ndakii","1967561239900631225","","roblox_fess","in","","0","0","0","https://x.com/undefined/status/1967561239900631225","1357075641368276992",
"1967557936617558289","Mon Sep 15 12:08:48 +0000 2025","0","@roblox_fess make autoclicker kak. iya bakal tetep stay kok kecuali servernya hilang atau gimana gitu","1967561234036990132","","roblox_fess","in","","0","0","0","https://x.com/undefined/status/1967561234036990132","1964517304336863237",
"1967559083789033755","Mon Sep 15 12:08:40 +0000 2025","0","@roblox_fess Kanan ataaasss","1967561199983477008","","roblox_fess","in","","0","0","0","https://x.com/undefined/status/1967561199983477008","1394592616323244037",
"1967550292964110579","Mon Sep 15 12:08:37 +0000 2025","0","@echpy @roblox_fess masalahnya adalah .5 dari 10 orang itu petani tulen‍","1967561188071620969","","echpy","in","","0","0","0","https://x.com/undefined/status/1967561188071620969","1945694850386673664",
"1967538190744502300","Mon Sep 15 12:08:36 +0000 2025","0","@roblox_fess semisal udah ada yg dpt gitu lingkaran area merah hunt eventnya ilang juga ga?","1967561183906648399","","roblox_fess","in","","0","0","0","https://x.com/undefined/status/1967561183906648399","1451268853",
"1967545655921938604","Mon Sep 15 12:08:34 +0000 2025","0","@roblox_fess ava tinggi ava tinggi mulu nying","1967561176650523101","","roblox_fess","in","","0","0","0","https://x.com/undefined/status/1967561176650523101","1567988208780345344",
"1967547734736441693","Mon Sep 15 12:08:30 +0000 2025","0","@tanyakanrl Rebahan mauu main roblox bentar lagi","1967561157692268547","","tanyakanrl","in","","0","0","0","https://x.com/undefined/status/1967561157692268547","1726122409735110656",
"1967550292964110579","Mon Sep 15 12:08:18 +0000 2025","0","@roblox_fess aku waktu itu ketemu di antartica sih nder kaya ngalir aja tiba tiba sering main bareng (walaupun sekarang aku yang jarang main bareng)","1967561108711207260","","roblox_fess","in","","0","0","0","https://x.com/undefined/status/1967561108711207260","4025344513",
"1967556752536223887","Mon Sep 15 12:08:18 +0000 2025","0","@roblox_fess Yuk di dua-duanya @ wanderleust","1967561107448680588","","roblox_fess","in","","0","0","0","https://x.com/undefined/status/1967561107448680588","1355140915300470785",
"1967552887606890603","Mon Sep 15 12:08:15 +0000 2025","0","@roblox_fess nder aku juga baru dapet secret di level 300+ kuncinya gak usah berharap....","1967561096925159678","","roblox_fess","in","","0","0","0","https://x.com/undefined/status/1967561096925159678","929289930991222786",
"1967552465278234882","Mon Sep 15 12:08:12 +0000 2025","0","@roblox_fess kyknya disini udh sering ngewanti2 jgn beli dari ig: )))","1967561081993535684","","roblox_fess","in","","0","0","0","https://x.com/undefined/status/1967561081993535684","1896688932",
"1967561076607983906","Mon Sep 15 12:08:10 +0000 2025","0","mau fokus main roblox dulu ya jgn tanyain aku soal si s word itu","1967561076607983906","","","in","","0","0","0","https://x.com/undefined/status/1967561076607983906","1886144280273793024",
"1967556537401934278","Mon Sep 15 12:07:59 +0000 2025","0","@sbyfess makan ati doang yg ada mending main roblox","1967561030772633823","","sbyfess","in","","0","0","0","https://x.com/undefined/status/1967561030772633823","1776903805462081536",
"1967541268784845281","Mon Sep 15 12:07:45 +0000 2025","0","@roblox_fess Ak mw ikutt","1967560968936034603","","roblox_fess","in","","0","0","0","https://x.com/undefined/status/1967560968936034603","1405373618691842050",
"1967550292964110579","Mon Sep 15 12:07:42 +0000 2025","0","@roblox_fess biasanya saling sapa dulu sih terus sksd aku sama temen mabarku ketemu pas mendaki awalnya ngajak summit bareng terus sampe sekarang temenan dan sering summit bareng","1967560958496424154","","roblox_fess","in","","0","0","0","https://x.com/undefined/status/1967560958496424154","4485920114",
"1967550292964110579","Mon Sep 15 12:07:34 +0000 2025","0","@inimatchajuga @roblox_fess Lumayaann setidaknya tau on mau join kemana ","1967560925147460066","","inimatchajuga","in","","0","1","0","https://x.com/undefined/status/1967560925147460066","1801796583752876032",
"1967545195626393658","Mon Sep 15 12:02:28 +0000 2025","0","@roblox_fess lucuwww yang pegang bunga","1967559640885198899","","roblox_fess","in","","0","0","0","https://x.com/undefined/status/1967559640885198899","1368196630126546947",
"1967548085678010700","Mon Sep 15 12:02:18 +0000 2025","0","@roblox_fess Yukk philaaflower","1967559599017611334","","roblox_fess","in","","0","0","0","https://x.com/undefined/status/1967559599017611334","1934664289421541376",
"1967559553865924728","Mon Sep 15 12:02:07 +0000 2025","0","roblox boros kuota bgt ancrit","1967559553865924728","","","in","","0","0","0","https://x.com/undefined/status/1967559553865924728","1453362678714417153",
"1967550292964110579","Mon Sep 15 12:02:02 +0000 2025","0","@roblox_fess sksd adalah kunci","1967559530574975455","","roblox_fess","in","","0","0","0","https://x.com/undefined/status/1967559530574975455","1368196630126546947",
"1967482489926025266","Mon Sep 15 12:01:58 +0000 2025","0","@roblox_fess mending main sendiri. ogah banget punya temen kayak temen lu gitu","1967559512925298883","","roblox_fess","in","","0","0","0","https://x.com/undefined/status/1967559512925298883","1957639622802173954",
"1967559482520879232","Mon Sep 15 12:01:50 +0000 2025","1","a repost would be very appreciated! karena the blaze sebentar lagi aku mau cari temen deobi yang banyaaak! aku 선프 cinta sunwoo banget 99L suka main roblox juga (ayo mabar). rep/like aja nanti aku follow #findingdeobi #deobiguham #더비구함","1967559482520879232","","","in","","0","0","2","https://x.com/undefined/status/1967559482520879232","2521051885",
"1967556752536223887","Mon Sep 15 12:01:46 +0000 2025","0","@roblox_fess ayo both dah mau x/roblox. usn timothy_watung10","1967559463189282928","","roblox_fess","in","","0","0","0","https://x.com/undefined/status/1967559463189282928","1932767900919902209",
"1967488343010156999","Mon Sep 15 12:01:41 +0000 2025","0","@roblox_fess b aja kalo mereka flirt sayang sayang honey bunny sweetie aku juga bakal flirt balik ke mereka","1967559445527048420","","roblox_fess","in","","0","0","0","https://x.com/undefined/status/1967559445527048420","1478743173367156737",
"1967559351713034363","Mon Sep 15 12:01:19 +0000 2025","3","ko pada gamau temenan di roblox sih","1967559351713034363","","","in","","0","7","0","https://x.com/undefined/status/1967559351713034363","1895099346628288518",
"1967538190744502300","Mon Sep 15 12:00:58 +0000 2025","0","@roblox_fess AFK BRP JAAAMMMM","1967559262781276383","","roblox_fess","in","","0","0","0","https://x.com/undefined/status/1967559262781276383","1958113213649948672",
"1967559237980336331","Mon Sep 15 12:00:52 +0000 2025","0","duit dari hts semua buat roblox ","1967559237980336331","","","in","","0","0","0","https://x.com/undefined/status/1967559237980336331","1411847667924176903",
"1967538190744502300","Mon Sep 15 12:00:47 +0000 2025","0","@roblox_fess KA KO BS IH ANJIRT","1967559218262843837","","roblox_fess","in","","0","0","0","https://x.com/undefined/status/1967559218262843837","1958113213649948672",
"1967559216349978667","Mon Sep 15 12:00:47 +0000 2025","0","!roblox guys yg pake perpaduan torso blush sama kaki biasa klo di map avatar gk keliatan cancutnya tp pas udh beli dan dipake kok keliatan ya? Apakah ada solusi utk ngilangin cancut selain beli rok/celana 3D?","1967559216349978667","","","in","","0","1","0","https://x.com/undefined/status/1967559216349978667","1903872646678470656",
"1967559083789033755","Mon Sep 15 12:00:39 +0000 2025","0","@roblox_fess CANTIKBANGETTTTTT KIRIBAWAHILIKE TAPI ALL I LIKE","1967559182883926427","","roblox_fess","in","","0","0","0","https://x.com/undefined/status/1967559182883926427","1671458053336735744",
"1967556099525001242","Mon Sep 15 12:00:22 +0000 2025","0","@roblox_fess WKWKWK dari pagi aku manteng disini sekarang ramean seruu","1967559113300447543","","roblox_fess","in","","0","0","0","https://x.com/undefined/status/1967559113300447543","8960882",
"1967488343010156999","Mon Sep 15 12:00:21 +0000 2025","1","@Ranmarru_ @roblox_fess Map salon kan gabisa voice juga kan? MASA BAPER SM KETIKAN ","1967559106388279374","","Ranmarru_","in","","0","1","0","https://x.com/undefined/status/1967559106388279374","1801796583752876032",
"1967559083789033755","Mon Sep 15 12:00:15 +0000 2025","1","mentimun !roblox ... ap bleh minta tolong pilihin rambutnya..? atau rekomendasiin rambut nyang sekiranya cocok t _ t timakaci sebelumnyAa!! https://t.co/z34m1Wxfil","1967559083789033755","https://pbs.twimg.com/media/G04sj1bXgAA1sdl.jpg","","in","","0","9","0","https://x.com/undefined/status/1967559083789033755","1903872646678470656",
"1967559036309741675","Mon Sep 15 12:00:04 +0000 2025","0","free pet tumbal age 20 sama 30 kalo mau join aja sini https://t.co/T2JuYADWtZ https://t.co/q2JmDZkc9g","1967559036309741675","https://pbs.twimg.com/media/G04shCUbsAAJfhU.jpg","","in","","0","0","0","https://x.com/undefined/status/1967559036309741675","1883128903860117504",
"1967557936617558289","Mon Sep 15 11:59:55 +0000 2025","0","@roblox_fess Bukannya kalo udh pake rf udh pasti ga DC ya Nder kecuali pas reset/restart server dari talonnya","1967559000595251215","","roblox_fess","in","","0","0","0","https://x.com/undefined/status/1967559000595251215","1688254234599514112",
"1967545655921938604","Mon Sep 15 11:59:49 +0000 2025","0","@roblox_fess sebel banget woy apalagi yang bodyblock suka bikin orang jungkel:)","1967558975014207563","","roblox_fess","in","","0","0","0","https://x.com/undefined/status/1967558975014207563","1926821597458894849",
"1967550292964110579","Mon Sep 15 11:59:45 +0000 2025","0","@roblox_fess solusinya join server discord aku ndel :p","1967558957830221946","","roblox_fess","in","","0","0","0","https://x.com/undefined/status/1967558957830221946","1939951433203277824",
"1967488343010156999","Mon Sep 15 11:59:45 +0000 2025","0","@roblox_fess engga karena seringnya godain balik trs yaudah kek buat seru seruan aja itu","1967558957775675875","","roblox_fess","in","","0","0","0","https://x.com/undefined/status/1967558957775675875","1014094911803514880",
"1967478305642119172","Mon Sep 15 11:59:34 +0000 2025","0","@roblox_fess nder bantu aku plis ","1967558910283563425","","roblox_fess","in","","0","0","0","https://x.com/undefined/status/1967558910283563425","1392136664663805952",
"1967538190744502300","Mon Sep 15 11:59:29 +0000 2025","0","@roblox_fess ikut si putih https://t.co/5FROWeA6i0","1967558891845366160","https://pbs.twimg.com/media/G04sYcibAAA4v2k.jpg","roblox_fess","in","","0","0","0","https://x.com/undefined/status/1967558891845366160","253099125",
"1967556752536223887","Mon Sep 15 11:59:11 +0000 2025","0","@roblox_fess Hmuu‍️","1967558815869710701","","roblox_fess","in","","0","0","0","https://x.com/undefined/status/1967558815869710701","1443923583143534592",
"1967488343010156999","Mon Sep 15 11:59:10 +0000 2025","0","@roblox_fess ngga nderrr kalau aku anggep just having fun kadang aku balikin juga wkwkwk","1967558808752025612","","roblox_fess","in","","0","0","0","https://x.com/undefined/status/1967558808752025612","1554063898957217792",
"1967553801977561325","Mon Sep 15 11:59:09 +0000 2025","0","@roblox_fess aku ada server discord mabar tapi gatau ada yg dari sumatra atau engga . :c","1967558808152289559","","roblox_fess","in","","0","0","0","https://x.com/undefined/status/1967558808152289559","1939951433203277824",
"1967482489926025266","Mon Sep 15 11:59:09 +0000 2025","0","@roblox_fess nggak mau lah njir gue paling benci dikacangin soalnya","1967558807414026582","","roblox_fess","in","","0","0","0","https://x.com/undefined/status/1967558807414026582","1886681669756968960",
"1967285983369380006","Mon Sep 15 11:59:05 +0000 2025","0","@pferfume @bulanrpw betul nih sama sama suka yapping. yapping kan roblox nomor 1 imagine kesekian ya kan ayang ","1967558790607462588","","pferfume","in","","0","0","0","https://x.com/undefined/status/1967558790607462588","1652885430965272576",
"1967558677705163078","Mon Sep 15 11:58:38 +0000 2025","0","P main roblox bareng. Yang kalah confess ke crushnya.","1967558677705163078","","","in","","0","1","0","https://x.com/undefined/status/1967558677705163078","1912346674099523584",
"1967541268784845281","Mon Sep 15 11:58:38 +0000 2025","0","@gravenoirs @roblox_fess sudahhh kaa","1967558677403218038","","gravenoirs","in","","0","0","0","https://x.com/undefined/status/1967558677403218038","1368196630126546947",
"1967558673779364075","Mon Sep 15 11:58:37 +0000 2025","0","pengen tp kerjaan gue social media specialist️️️️️️ kalo roblox emg ga kecanduan si kecanduan antarticanya ajh (ntu jg kalo jatoh sekali kgk mood buka lagi ampe diajak maen lg) https://t.co/sU3Th1Mf8N","1967558673779364075","https://pbs.twimg.com/media/G04sL8Va8AABKdR.jpg","","in","","0","0","0","https://x.com/undefined/status/1967558673779364075","387061075",
"1967541268784845281","Mon Sep 15 11:58:09 +0000 2025","0","@petanirae @roblox_fess hitt me upp! gabisa dichaatsptnyah aku limit :c","1967558553616666886","","petanirae","in","","0","0","0","https://x.com/undefined/status/1967558553616666886","1939951433203277824",
"1967541268784845281","Mon Sep 15 11:58:05 +0000 2025","0","@femimenon @roblox_fess hitt me upp! gabisa dichaatsptnyah aku limit :c","1967558538278166545","","femimenon","in","","0","0","0","https://x.com/undefined/status/1967558538278166545","1939951433203277824",
"1967541268784845281","Mon Sep 15 11:58:02 +0000 2025","0","@tellmeyourkey @roblox_fess hitt me upp! gabisa dichaatsptnyah aku limit :c","1967558523568701720","","tellmeyourkey","in","","0","1","0","https://x.com/undefined/status/1967558523568701720","1939951433203277824",
"1967488343010156999","Mon Sep 15 11:57:55 +0000 2025","0","@ShinWithMunLit @roblox_fess Awokawokk anti baper game","1967558494066020442","","ShinWithMunLit","in","","0","0","0","https://x.com/undefined/status/1967558494066020442","1236646057825538054",
"1967433662955217382","Mon Sep 15 11:57:51 +0000 2025","0","@imbluealways @roblox_fess stylish doll apa gitu kak aku lupaa *sender","1967558477519396949","","imbluealways","in","","0","0","0","https://x.com/undefined/status/1967558477519396949","1170301071392006145",
"1967550292964110579","Mon Sep 15 11:57:48 +0000 2025","0","@roblox_fess ga sengaja nemu di map relapse pas masi blm punya temen sampe skrg masi suka mabar kdamg voice di dc WKKWK","1967558467583168987","","roblox_fess","in","","0","0","0","https://x.com/undefined/status/1967558467583168987","1858795492286873600",
"1967528381617987848","Mon Sep 15 11:57:45 +0000 2025","0","@kechewbung @roblox_fess pas mau summit belok kanan kaaa jangan lurus masuk gerbang. nanti ada portal item gituuu terus masuk deh","1967558454681448573","","kechewbung","in","","0","0","0","https://x.com/undefined/status/1967558454681448573","789716338696564736",
"1967541268784845281","Mon Sep 15 11:57:32 +0000 2025","0","@r0ck4ndr0lls @roblox_fess hitt me upp! gabisa dichaatsptnyah aku limit :c","1967558398414860622","","r0ck4ndr0lls","in","","0","0","0","https://x.com/undefined/status/1967558398414860622","1939951433203277824",
"1967541268784845281","Mon Sep 15 11:57:24 +0000 2025","0","@shandiarazzzz @roblox_fess hitt me upp! gabisa dichaatsptnyah aku limit :c","1967558364772323452","","shandiarazzzz","in","","0","0","0","https://x.com/undefined/status/1967558364772323452","1939951433203277824",
"1967552722980503582","Mon Sep 15 11:57:23 +0000 2025","0","@roblox_fess buat dijual","1967558360502546536","","roblox_fess","in","","0","0","0","https://x.com/undefined/status/1967558360502546536","1687763117303074818",
"1967541268784845281","Mon Sep 15 11:57:20 +0000 2025","0","@ngomfol @roblox_fess hitt me upp! gabisa dichaatsptnyah aku limit :c","1967558346808144309","","ngomfol","in","","0","0","0","https://x.com/undefined/status/1967558346808144309","1939951433203277824",
"1967541268784845281","Mon Sep 15 11:57:17 +0000 2025","0","@jing__nyan @roblox_fess hitt me upp! gabisa dichaatsptnyah aku limit :c","1967558335714164887","","jing__nyan","in","","0","1","0","https://x.com/undefined/status/1967558335714164887","1939951433203277824",
"1967541268784845281","Mon Sep 15 11:57:13 +0000 2025","0","@gwumes @roblox_fess hitt me upp! gabisa dichaatsptnyah aku limit :c","1967558317993324840","","gwumes","in","","0","0","0","https://x.com/undefined/status/1967558317993324840","1939951433203277824",
"1967541268784845281","Mon Sep 15 11:57:06 +0000 2025","0","@motherofhoez @roblox_fess hitt me upp! gabisa dichaatsptnyah aku limit :c","1967558290537320880","","motherofhoez","in","","0","0","0","https://x.com/undefined/status/1967558290537320880","1939951433203277824",
